1040.6355024715076,973.179828047891,913.3402030787015,857.545639715111,795.8218681058066,728.0806643127124,667.7570762855332,614.6966246726996,663.222423311108,723.8591726942972,815.3462625090954,873.1770759188498,929.309529840661,969.6993161383763,992.8615876806007,987.5529595956601,937.0782550338055,893.3472096037776,815.4314065710121,755.5042796446496,585.7500079385077,475.7717394082994,372.6459496803485,288.1433104015942,242.34911531706462,160.57501414320802,226.66385118457214,421.08611315200045,551.4270438851249,606.7935892150608,635.2437979685918,669.2517112625862,670.8618074903702,653.0849523362504,611.7554895710043,574.2504236319095,522.2671757654545,430.9088427993542,351.2065101925423,287.21010451912025,259.10419348647196,263.6512401606132,310.82710886139614,375.4609345277055,442.58213620443684,579.2273181484389,626.8666183760411,664.4698237451089,666.8881797501015,652.5245472256955,694.3120521969349,10244.81378793352
731.4983188504843,736.7965757358782,745.4656448737785,705.7495721080268,652.1418364921328,605.5977308759532,573.1932490477111,542.4168163490101,575.8169966108809,617.3026206299844,673.4954720269309,718.3570270186813,757.5780810594362,797.3431494344834,815.4233001890196,808.0488400598848,772.1109682491551,727.3385095510367,667.7876725652804,615.0651922044557,481.2126311297048,394.67347231773806,316.20713512234425,281.4058925111621,241.862478505021,160.34755180612288,226.95177275741815,375.3783752945669,457.9882544228874,509.7917210904364,545.6729244808598,570.9138848867444,581.3302552192093,557.8039256070795,530.1086835421934,478.4292464353535,431.82140317582025,372.56689811333973,323.2455234707452,286.0036964850452,257.53714737752273,262.23600918337473,309.63313850123245,374.34916420615934,440.8072484397769,516.8404933021682,547.1715609508174,561.4701672157831,563.6181589058366,542.5052003466129,500.7200547931137,10244.797233628535
855.4868390268057,803.8186850572666,759.1054443821109,715.9046714825399,660.8447574126213,616.1404308906403,579.6161176325037,554.1505368308814,592.0798257128068,640.8401119752057,689.1438653011946,740.9464780309979,783.2704120384855,821.4769755347056,835.6041028206951,848.8737298012442,803.3144746636805,764.2108734364043,700.7195705334576,634.6934810691469,484.612302744099,390.2530889474686,324.76362044078,287.05766608155125,241.35844050397014,160.11102897069355,227.52785515964578,378.13821725471803,474.2969784236304,520.6267168791817,565.6231579581126,596.7939339692398,600.4298949750948,582.3192356268281,543.5243893246358,496.3987521832802,444.0399247140364,390.6978479823348,343.27869433254017,285.7208024616987,255.84838414757817,260.4884494606486,308.0336608242228,372.6768715387068,440.43710965345844,542.9970912357273,564.0103382598579,578.0257665159345,582.5786658705703,574.7344173160074,603.6667886333415,10244.780218629345
859.4415746507044,804.4032637906863,752.2263771946155,714.9359300313532,668.5979402908176,627.0871784488198,591.1927765301841,566.459816034466,589.9731399744057,627.1667575362072,662.4470698698829,711.9298289830675,754.0113455098119,789.0748606887894,805.1012044485882,834.8720476993406,799.7831557150462,770.9937945835471,715.1598256057287,647.9046491278406,487.1329269160811,395.47001459996864,334.4231669805246,292.038454839323,240.83509528935417,159.86327343752146,228.03378543137322,363.78915863459565,459.37991786360726,509.5327263235514,567.5557472289769,604.5059887138261,612.9704095962776,597.3973493811579,559.2514687412295,511.70603203310816,451.9842710453232,405.78799695753975,355.3932879567177,287.1649467002962,253.99040962263098,258.22235907256453,305.7950404113533,370.11305145471704,437.9186864301951,544.1119091898188,564.9471069005169,581.8455950254886,590.7507635141769,590.7024457859502,628.4716293800673,10244.762823760067
812.7065338560195,792.0486392219142,765.9528809042964,740.4076814599385,713.9419786835352,671.9801072646957,634.9435754762616,600.3076373853397,592.9954671764684,602.0639406151977,631.0180168132947,665.7689269313538,707.305227876296,738.6268316485306,762.7215826657725,807.7314600592595,803.30410033309,788.0086606765698,753.8959731748234,695.0735246549441,528.4455763615632,439.68995891616396,361.67196182422384,299.2351702022676,240.29229638561432,159.6042550771456,228.5924097484267,342.21320175927286,433.9102500781881,499.4814393772338,573.8182690761249,619.8822914847468,644.2964838558347,629.0707823364104,601.121188279309,560.7771943249851,487.9873528398017,434.2006089252378,367.2967625656544,290.3929601507824,251.9632736998022,255.43563055874966,302.9145843462535,366.653723384716,434.2792629406206,535.4993255708873,570.0961453755122,599.7733092647928,615.1236521913645,619.1366379345956,621.8395960568179,10244.745012686008
860.5807618142775,851.0635187174861,827.1044485036164,806.1546209495236,779.5870499962941,732.6083964739178,686.3548515088793,634.8682616165959,610.5613155001284,613.7630796453556,633.8905039283263,679.7740214515129,731.4572209471756,769.2888611856539,806.2402198698785,852.8553922677869,854.8745326007946,842.2128083879284,807.2724728614429,753.3435735243515,565.5694716893253,475.0775980049661,385.6843530662284,306.0149232735421,239.74034880705764,159.34200144955253,229.16814203746455,347.7581285859529,452.60605064678003,528.1666504654736,607.0797710112033,657.0917767448914,685.8943292978995,670.8350023374159,643.6197459997007,591.9999278806356,520.2196932362406,460.66436133406006,380.63571877791196,292.92481161262725,249.91970895744984,252.7033749151983,300.11124337349634,363.3148537284419,430.9013502386295,543.13276861555,591.582668874886,631.8196032673325,655.3105458427661,662.6496184469003,652.7301242298454,10244.727027996616
981.4735295758758,962.218351556146,933.0317410009474,905.1234618012543,854.8633922376979,796.7268986822312,734.4757606242142,660.1872295648643,632.9617095455542,663.7651409639296,692.6556072055126,744.7168881230695,822.4002538275364,892.7446797550762,939.1419432622409,976.8861411838726,971.4493519867167,916.6412588293189,882.2184722342158,828.0538208347117,637.2211817311992,515.8001178081233,398.10396466737376,310.74993571024027,239.18235896003011,159.07819563768402,229.7375897706209,379.8691688082823,517.8863699380887,598.9213080983313,660.0400741830043,715.759988841565,729.5674478526921,710.6725312206929,675.237217217413,627.0391846984018,570.6094142311276,475.49085022268036,389.94596603715274,294.28043823403937,247.88578039241025,250.11336687145004,297.49378584382794,360.24907129109556,427.8451666602816,560.5342024989797,621.3942764162261,666.5693717258894,700.4589337548705,708.272682355898,699.1031140045352,10244.709025200324
1026.3719669279963,1011.6982580328618,974.2308062349326,947.7335508684845,890.161876275691,829.5829812537668,763.5811205408635,678.2976721774745,656.0511504447582,683.5968755605586,690.3815353825416,788.8887290601018,866.5270141189931,934.6901725866512,995.2424757046625,1015.9969486046691,993.377717210196,966.7950242411854,917.3221912083952,848.84010824107,658.1871069260333,539.6011434669276,409.19306976574626,314.99480098045115,238.61069618455565,158.8109455940595,230.30008601205935,398.20553723483977,538.7175407165083,623.9205622653453,688.150065072483,732.108414141516,752.2578047841239,735.5775450745285,698.0429975773554,641.9417340265584,592.5749176830311,489.06323899938127,398.0547043034618,295.2809277565136,245.85740230618464,247.6921819613001,295.0999050441434,357.514220531274,425.1946937497812,571.4097981254944,640.7193648400499,691.659753073701,726.9168085595288,735.017214873711,721.5483618974362,10244.690311649416
1037.0724593056805,986.8631832866598,969.0491725316906,933.2709430059409,875.9713999110634,821.0714398806743,766.8416267770606,685.1827759673239,679.4579454180713,702.8225160689202,737.7798143328598,805.2269762710037,870.3641243681972,950.461234735056,997.4356346846907,1020.317704399263,1015.3522160077764,984.2646361686732,925.9376529191295,857.1219958688937,655.5105884880717,541.7252070091346,416.76729546304637,318.17567497329804,238.02725587677725,158.5416938354884,230.84475331310836,399.29833919183324,528.3927116561649,624.6075918273106,685.0031198544156,731.146634700682,756.6261937684466,740.1930254212174,707.2817929589423,654.789117795075,580.5288285993543,499.64740265820404,404.82563698163085,295.5502459693776,243.8617002826,245.53902721306602,293.0534578330573,355.2850686949567,423.1506343200881,574.2042746020177,645.6467806237123,702.309976141193,727.9903356702788,736.6365902326963,735.9439054588345,10244.670921517773
956.6170174411275,969.5704446430447,964.256995998304,924.4240004664823,864.7703985900204,812.7183085489942,759.7200273996493,683.4208679608654,686.3046170942954,711.2036512710022,764.0960733804397,821.6451029893708,879.898450343703,959.0114488693738,997.4180050084935,1018.2551220839714,1019.6195025081389,991.2138226584375,924.4486886728375,852.3433231848113,651.2252881024103,534.6750070055349,416.4572633060107,319.25046614956517,237.44532167957794,158.2722642403641,231.38947235720835,403.16643359713106,524.2724226267845,624.3341726718028,682.4717439609025,727.0907421645903,754.3170385312073,737.1220725669061,705.0099431406569,652.6901097083933,569.741825949899,497.82910587576134,402.827794697141,294.3154216003635,241.86586524630349,243.43050605798476,291.0651768520946,353.1422055915222,421.1938561715867,575.9740343229198,647.425677117571,705.3935382074312,729.086337937979,737.5291736973276,709.7555343402403,10244.652187740276
908.6832573305624,956.7635905776538,959.2647391492178,922.8034052424626,858.6647272611104,806.60791246787,739.6208014747974,672.4080936415006,685.6590130899332,711.8425638706551,773.0820267438534,834.6999926647931,895.2779225945009,954.1748258566747,987.8802598498611,1005.3795207374388,1004.331403068666,984.0137581170627,910.5305744855721,834.3574469790344,639.06646845719,513.711643527814,407.3529969940557,318.4648042483391,236.86461834197152,158.00261916988384,231.93392675584812,408.2515024207291,525.6192712923182,621.2723045551061,679.6159736437788,721.0073284409444,745.4166590938542,725.4577069949455,689.9454016406478,632.894905205616,559.3932590210535,481.8320183726678,396.93827216094525,291.71991106524234,239.87035927008833,241.36655297762732,289.13497290612054,351.08538005798073,419.3246499618751,576.3860533656423,645.5392260579702,699.5576306064287,731.9504212805398,739.9145131769789,683.1206645489424,10244.634071539787
1007.3381506856614,941.5726379605809,948.3302577693203,907.2230621239664,846.0299191630883,792.0173397605193,728.8344143599605,660.6645284808587,661.4393635899114,695.0168547771761,758.0193325065994,821.1420595186665,867.1520937066701,947.5561653857807,979.3622357460758,993.6238493970759,991.4070672638001,967.1599419748982,895.2377322598354,819.3314349780909,630.8870904860224,511.3685558506364,402.18073715829917,313.78255462338996,236.2955440464486,157.73647647246992,232.46568768774927,404.8092165064824,518.7977997015186,615.6270765689189,670.1162062719958,708.2459501792712,730.949434251426,710.6042181867786,675.8459218811171,621.0649185016741,552.5298076325814,469.9287012737846,374.82114923362104,286.3723236773363,237.91220910063802,239.43735881054556,287.3707237756094,349.2618507821548,417.69433940733273,568.6997170610244,634.4535509742364,688.1323120804716,720.7524413226533,727.8856411045759,716.1713708634848,10244.617289698634
